iteration,residual_K
1150,4.0606547897e-3
1151,4.0515526657e-3
1152,4.0424712648e-3
1153,4.0334105380e-3
1154,4.0243704366e-3
1155,4.0153509124e-3
1156,4.0063519166e-3
1157,3.9973734013e-3
1158,3.9884153180e-3
1159,3.9794776190e-3
1160,3.9705602561e-3
1161,3.9616631816e-3
1162,3.9527863480e-3
1163,3.9439297074e-3
1164,3.9350932127e-3
1165,3.9262768163e-3
1166,3.9174804713e-3
1167,3.9087041303e-3
1168,3.8999477466e-3
1169,3.8912112731e-3
1170,3.8824946632e-3
1171,3.8737978703e-3
1172,3.8651208477e-3
1173,3.8564635493e-3
1174,3.8478259286e-3
1175,3.8392079396e-3
1176,3.8306095361e-3
1177,3.8220306723e-3
1178,3.8134713023e-3
1179,3.8049313804e-3
1180,3.7964108611e-3
1181,3.7879096988e-3
1182,3.7794278482e-3
1183,3.7709652640e-3
1184,3.7625219011e-3
1185,3.7540977145e-3
1186,3.7456926593e-3
1187,3.7373066906e-3
1188,3.7289397637e-3
1189,3.7205918341e-3
1190,3.7122628573e-3
1191,3.7039527890e-3
1192,3.6956615847e-3
1193,3.6873892005e-3
1194,3.6791355924e-3
1195,3.6709007163e-3
1196,3.6626845284e-3
1197,3.6544869851e-3
1198,3.6463080427e-3
1199,3.6381476577e-3
1200,3.6300057868e-3
1201,3.6218823867e-3
1202,3.6137774143e-3
1203,3.6056908263e-3
1204,3.5976225800e-3
1205,3.5895726323e-3
1206,3.5815409407e-3
1207,3.5735274624e-3
1208,3.5655321549e-3
1209,3.5575549758e-3
1210,3.5495958827e-3
1211,3.5416548336e-3
1212,3.5337317860e-3
1213,3.5258266982e-3
1214,3.5179395281e-3
1215,3.5100702341e-3
1216,3.5022187743e-3
1217,3.4943851073e-3
1218,3.4865691913e-3
1219,3.4787709852e-3
1220,3.4709904475e-3
1221,3.4632275371e-3
1222,3.4554822130e-3
1223,3.4477544340e-3
1224,3.4400441595e-3
1225,3.4323513483e-3
1226,3.4246759601e-3
1227,3.4170179541e-3
1228,3.4093772899e-3
1229,3.4017539270e-3
1230,3.3941478253e-3
1231,3.3865589444e-3
1232,3.3789872443e-3
1233,3.3714326851e-3
1234,3.3638952268e-3
1235,3.3563748296e-3
1236,3.3488714540e-3
1237,3.3413850600e-3
1238,3.3339156083e-3
1239,3.3264630596e-3
1240,3.3190273745e-3
1241,3.3116085138e-3
1242,3.3042064383e-3
1243,3.2968211091e-3
1244,3.2894524873e-3
1245,3.2821005337e-3
1246,3.2747652101e-3
1247,3.2674464775e-3
1248,3.2601442975e-3
1249,3.2528586316e-3
1250,3.2455894415e-3
1251,3.2383366889e-3
1252,3.2311003355e-3
1253,3.2238803434e-3
1254,3.2166766745e-3
1255,3.2094892911e-3
1256,3.2023181552e-3
1257,3.1951632292e-3
1258,3.1880244754e-3
1259,3.1809018563e-3
1260,3.1737953346e-3
1261,3.1667048727e-3
1262,3.1596304336e-3
1263,3.1525719802e-3
1264,3.1455294750e-3
1265,3.1385028816e-3
1266,3.1314921627e-3
1267,3.1244972816e-3
1268,3.1175182018e-3
1269,3.1105548863e-3
1270,3.1036072989e-3
1271,3.0966754031e-3
1272,3.0897591625e-3
1273,3.0828585407e-3
1274,3.0759735018e-3
1275,3.0691040095e-3
1276,3.0622500281e-3
1277,3.0554115214e-3
1278,3.0485884536e-3
1279,3.0417807890e-3
1280,3.0349884922e-3
1281,3.0282115272e-3
1282,3.0214498589e-3
1283,3.0147034519e-3
1284,3.0079722705e-3
1285,3.0012562799e-3
1286,2.9945554450e-3
1287,2.9878697304e-3
1288,2.9811991013e-3
1289,2.9745435230e-3
1290,2.9679029604e-3
1291,2.9612773791e-3
1292,2.9546667444e-3
1293,2.9480710215e-3
1294,2.9414901765e-3
1295,2.9349339333e-3
1296,2.9284019175e-3
1297,2.9218845273e-3
1298,2.9153817301e-3
1299,2.9088934922e-3
1300,2.9024197809e-3
1301,2.8959605633e-3
1302,2.8895158061e-3
1303,2.8830854770e-3
1304,2.8766695429e-3
1305,2.8702679713e-3
1306,2.8638807295e-3
1307,2.8575077851e-3
1308,2.8511491057e-3
1309,2.8448046588e-3
1310,2.8384744121e-3
1311,2.8321583337e-3
1312,2.8258563911e-3
1313,2.8195685524e-3
1314,2.8132947855e-3
1315,2.8070350588e-3
1316,2.8007893402e-3
1317,2.7945575980e-3
1318,2.7883398005e-3
1319,2.7821359160e-3
1320,2.7759459132e-3
1321,2.7697697606e-3
1322,2.7636074265e-3
1323,2.7574588800e-3
1324,2.7513240895e-3
1325,2.7452030240e-3
1326,2.7390956525e-3
1327,2.7330019437e-3
1328,2.7269218668e-3
1329,2.7208553909e-3
1330,2.7148024853e-3
1331,2.7087631191e-3
1332,2.7027372618e-3
1333,2.6967248825e-3
1334,2.6907259509e-3
1335,2.6847404366e-3
1336,2.6787683090e-3
1337,2.6728095380e-3
1338,2.6668640932e-3
1339,2.6609319445e-3
1340,2.6550130618e-3
1341,2.6491074150e-3
1342,2.6432149744e-3
1343,2.6373357096e-3
1344,2.6314695913e-3
1345,2.6256165894e-3
1346,2.6197766744e-3
1347,2.6139498165e-3
1348,2.6081359864e-3
1349,2.6023351543e-3
1350,2.5965472911e-3
1351,2.5907723673e-3
1352,2.5850103536e-3
1353,2.5792612208e-3
1354,2.5735249401e-3
1355,2.5678014817e-3
1356,2.5620908174e-3
1357,2.5563929177e-3
1358,2.5507077540e-3
1359,2.5450352974e-3
1360,2.5393755191e-3
1361,2.5337283906e-3
1362,2.5280938831e-3
1363,2.5224719683e-3
1364,2.5168626175e-3
1365,2.5112658024e-3
1366,2.5056814948e-3
1367,2.5001096660e-3
1368,2.4945502884e-3
1369,2.4890033333e-3
1370,2.4834687729e-3
1371,2.4779465792e-3
1372,2.4724367241e-3
1373,2.4669391799e-3
1374,2.4614539186e-3
1375,2.4559809126e-3
1376,2.4505201341e-3
1377,2.4450715557e-3
1378,2.4396351494e-3
1379,2.4342108881e-3
1380,2.4287987442e-3
1381,2.4233986903e-3
1382,2.4180106993e-3
1383,2.4126347436e-3
1384,2.4072707965e-3
1385,2.4019188304e-3
1386,2.3965788184e-3
1387,2.3912507337e-3
1388,2.3859345492e-3
1389,2.3806302381e-3
1390,2.3753377734e-3
1391,2.3700571286e-3
1392,2.3647882770e-3
1393,2.3595311918e-3
1394,2.3542858465e-3
1395,2.3490522148e-3
1396,2.3438302701e-3
1397,2.3386199859e-3
1398,2.3334213361e-3
1399,2.3282342943e-3
1400,2.3230588345e-3
1401,2.3178949303e-3
1402,2.3127425558e-3
1403,2.3076016851e-3
1404,2.3024722919e-3
1405,2.2973543507e-3
1406,2.2922478353e-3
1407,2.2871527201e-3
1408,2.2820689795e-3
1409,2.2769965878e-3
1410,2.2719355192e-3
1411,2.2668857484e-3
1412,2.2618472498e-3
1413,2.2568199979e-3
1414,2.2518039675e-3
1415,2.2467991334e-3
1416,2.2418054700e-3
1417,2.2368229525e-3
1418,2.2318515555e-3
1419,2.2268912541e-3
1420,2.2219420230e-3
1421,2.2170038376e-3
1422,2.2120766729e-3
1423,2.2071605040e-3
1424,2.2022553062e-3
1425,2.1973610546e-3
1426,2.1924777248e-3
1427,2.1876052919e-3
1428,2.1827437316e-3
1429,2.1778930192e-3
1430,2.1730531304e-3
1431,2.1682240408e-3
1432,2.1634057260e-3
1433,2.1585981617e-3
1434,2.1538013239e-3
1435,2.1490151882e-3
1436,2.1442397305e-3
1437,2.1394749269e-3
1438,2.1347207534e-3
1439,2.1299771860e-3
1440,2.1252442007e-3
1441,2.1205217739e-3
1442,2.1158098817e-3
1443,2.1111085004e-3
1444,2.1064176062e-3
1445,2.1017371757e-3
1446,2.0970671853e-3
1447,2.0924076114e-3
1448,2.0877584307e-3
1449,2.0831196196e-3
1450,2.0784911550e-3
1451,2.0738730132e-3
1452,2.0692651715e-3
1453,2.0646676065e-3
1454,2.0600802949e-3
1455,2.0555032139e-3
1456,2.0509363403e-3
1457,2.0463796511e-3
1458,2.0418331234e-3
1459,2.0372967347e-3
1460,2.0327704618e-3
1461,2.0282542818e-3
1462,2.0237481725e-3
1463,2.0192521108e-3
1464,2.0147660744e-3
1465,2.0102900405e-3
1466,2.0058239868e-3
1467,2.0013678908e-3
1468,1.9969217300e-3
1469,1.9924854823e-3
1470,1.9880591252e-3
1471,1.9836426364e-3
1472,1.9792359939e-3
1473,1.9748391754e-3
1474,1.9704521590e-3
1475,1.9660749225e-3
1476,1.9617074440e-3
1477,1.9573497014e-3
1478,1.9530016730e-3
1479,1.9486633370e-3
1480,1.9443346715e-3
1481,1.9400156547e-3
1482,1.9357062650e-3
1483,1.9314064809e-3
1484,1.9271162805e-3
1485,1.9228356426e-3
1486,1.9185645453e-3
1487,1.9143029676e-3
1488,1.9100508879e-3
1489,1.9058082848e-3
1490,1.9015751372e-3
1491,1.8973514236e-3
1492,1.8931371230e-3
1493,1.8889322141e-3
1494,1.8847366760e-3
1495,1.8805504876e-3
1496,1.8763736277e-3
1497,1.8722060756e-3
1498,1.8680478102e-3
1499,1.8638988108e-3
1500,1.8597590566e-3
1501,1.8556285265e-3
1502,1.8515072002e-3
1503,1.8473950569e-3
1504,1.8432920759e-3
1505,1.8391982366e-3
1506,1.8351135187e-3
1507,1.8310379014e-3
1508,1.8269713646e-3
1509,1.8229138876e-3
1510,1.8188654503e-3
1511,1.8148260324e-3
1512,1.8107956133e-3
1513,1.8067741733e-3
1514,1.8027616920e-3
1515,1.7987581493e-3
1516,1.7947635250e-3
1517,1.7907777994e-3
1518,1.7868009522e-3
1519,1.7828329639e-3
1520,1.7788738140e-3
1521,1.7749234833e-3
1522,1.7709819517e-3
1523,1.7670491993e-3
1524,1.7631252068e-3
1525,1.7592099542e-3
1526,1.7553034220e-3
1527,1.7514055908e-3
1528,1.7475164408e-3
1529,1.7436359527e-3
1530,1.7397641070e-3
1531,1.7359008845e-3
1532,1.7320462657e-3
1533,1.7282002311e-3
1534,1.7243627618e-3
1535,1.7205338385e-3
1536,1.7167134419e-3
1537,1.7129015529e-3
1538,1.7090981526e-3
1539,1.7053032217e-3
1540,1.7015167415e-3
1541,1.6977386927e-3
1542,1.6939690568e-3
1543,1.6902078146e-3
1544,1.6864549474e-3
1545,1.6827104365e-3
1546,1.6789742632e-3
1547,1.6752464086e-3
1548,1.6715268542e-3
1549,1.6678155812e-3
1550,1.6641125713e-3
1551,1.6604178059e-3
1552,1.6567312666e-3
1553,1.6530529347e-3
1554,1.6493827920e-3
1555,1.6457208201e-3
1556,1.6420670007e-3
1557,1.6384213154e-3
1558,1.6347837463e-3
1559,1.6311542749e-3
1560,1.6275328832e-3
1561,1.6239195530e-3
1562,1.6203142663e-3
1563,1.6167170052e-3
1564,1.6131277515e-3
1565,1.6095464874e-3
1566,1.6059731948e-3
1567,1.6024078561e-3
1568,1.5988504535e-3
1569,1.5953009689e-3
1570,1.5917593848e-3
1571,1.5882256836e-3
1572,1.5846998474e-3
1573,1.5811818587e-3
1574,1.5776716999e-3
1575,1.5741693535e-3
1576,1.5706748021e-3
1577,1.5671880280e-3
1578,1.5637090140e-3
1579,1.5602377425e-3
1580,1.5567741963e-3
1581,1.5533183583e-3
1582,1.5498702109e-3
1583,1.5464297370e-3
1584,1.5429969195e-3
1585,1.5395717411e-3
1586,1.5361541849e-3
1587,1.5327442336e-3
1588,1.5293418705e-3
1589,1.5259470783e-3
1590,1.5225598402e-3
1591,1.5191801392e-3
1592,1.5158079586e-3
1593,1.5124432813e-3
1594,1.5090860907e-3
1595,1.5057363702e-3
1596,1.5023941027e-3
1597,1.4990592717e-3
1598,1.4957318606e-3
1599,1.4924118528e-3
1600,1.4890992317e-3
1601,1.4857939807e-3
1602,1.4824960834e-3
1603,1.4792055233e-3
1604,1.4759222840e-3
1605,1.4726463491e-3
1606,1.4693777023e-3
1607,1.4661163273e-3
1608,1.4628622077e-3
1609,1.4596153274e-3
1610,1.4563756703e-3
1611,1.4531432200e-3
1612,1.4499179605e-3
1613,1.4466998757e-3
1614,1.4434889495e-3
1615,1.4402851662e-3
1616,1.4370885092e-3
1617,1.4338989631e-3
1618,1.4307165118e-3
1619,1.4275411395e-3
1620,1.4243728303e-3
1621,1.4212115685e-3
1622,1.4180573381e-3
1623,1.4149101237e-3
1624,1.4117699093e-3
1625,1.4086366797e-3
1626,1.4055104186e-3
1627,1.4023911111e-3
1628,1.3992787411e-3
1629,1.3961732935e-3
1630,1.3930747526e-3
1631,1.3899831031e-3
1632,1.3868983295e-3
1633,1.3838204164e-3
1634,1.3807493485e-3
1635,1.3776851105e-3
1636,1.3746276871e-3
1637,1.3715770632e-3
1638,1.3685332234e-3
1639,1.3654961527e-3
1640,1.3624658359e-3
1641,1.3594422579e-3
1642,1.3564254036e-3
1643,1.3534152581e-3
1644,1.3504118063e-3
1645,1.3474150333e-3
1646,1.3444249241e-3
1647,1.3414414638e-3
1648,1.3384646377e-3
1649,1.3354944307e-3
1650,1.3325308283e-3
1651,1.3295738156e-3
1652,1.3266233779e-3
1653,1.3236795005e-3
1654,1.3207421688e-3
1655,1.3178113680e-3
1656,1.3148870837e-3
1657,1.3119693011e-3
1658,1.3090580061e-3
1659,1.3061531838e-3
1660,1.3032548198e-3
1661,1.3003628999e-3
1662,1.2974774096e-3
1663,1.2945983344e-3
1664,1.2917256601e-3
1665,1.2888593724e-3
1666,1.2859994569e-3
1667,1.2831458996e-3
1668,1.2802986861e-3
1669,1.2774578024e-3
1670,1.2746232341e-3
1671,1.2717949674e-3
1672,1.2689729880e-3
1673,1.2661572821e-3
1674,1.2633478354e-3
1675,1.2605446340e-3
1676,1.2577476641e-3
1677,1.2549569117e-3
1678,1.2521723630e-3
1679,1.2493940039e-3
1680,1.2466218207e-3
1681,1.2438557998e-3
1682,1.2410959273e-3
1683,1.2383421894e-3
1684,1.2355945724e-3
1685,1.2328530628e-3
1686,1.2301176469e-3
1687,1.2273883110e-3
1688,1.2246650415e-3
1689,1.2219478251e-3
1690,1.2192366480e-3
1691,1.2165314969e-3
1692,1.2138323584e-3
1693,1.2111392189e-3
1694,1.2084520650e-3
1695,1.2057708835e-3
1696,1.2030956609e-3
1697,1.2004263843e-3
1698,1.1977630398e-3
1699,1.1951056146e-3
1700,1.1924540955e-3
1701,1.1898084690e-3
1702,1.1871687221e-3
1703,1.1845348419e-3
1704,1.1819068152e-3
1705,1.1792846286e-3
1706,1.1766682695e-3
1707,1.1740577247e-3
1708,1.1714529812e-3
1709,1.1688540263e-3
1710,1.1662608466e-3
1711,1.1636734297e-3
1712,1.1610917625e-3
1713,1.1585158322e-3
1714,1.1559456261e-3
1715,1.1533811312e-3
1716,1.1508223351e-3
1717,1.1482692248e-3
1718,1.1457217877e-3
1719,1.1431800111e-3
1720,1.1406438825e-3
1721,1.1381133893e-3
1722,1.1355885188e-3
1723,1.1330692583e-3
1724,1.1305555958e-3
1725,1.1280475184e-3
1726,1.1255450138e-3
1727,1.1230480694e-3
1728,1.1205566730e-3
1729,1.1180708121e-3
1730,1.1155904744e-3
1731,1.1131156476e-3
1732,1.1106463194e-3
1733,1.1081824776e-3
1734,1.1057241098e-3
1735,1.1032712039e-3
1736,1.1008237478e-3
1737,1.0983817291e-3
1738,1.0959451359e-3
1739,1.0935139560e-3
1740,1.0910881774e-3
1741,1.0886677880e-3
1742,1.0862527757e-3
1743,1.0838431288e-3
1744,1.0814388349e-3
1745,1.0790398824e-3
1746,1.0766462594e-3
1747,1.0742579539e-3
1748,1.0718749539e-3
1749,1.0694972478e-3
1750,1.0671248238e-3
1751,1.0647576700e-3
1752,1.0623969700e-3
1753,1.0600418433e-3
1754,1.0576919400e-3
1755,1.0553472484e-3
1756,1.0530077570e-3
1757,1.0506734540e-3
1758,1.0483443281e-3
1759,1.0460203677e-3
1760,1.0437015613e-3
1761,1.0413878977e-3
1762,1.0390793652e-3
1763,1.0367759526e-3
1764,1.0344776484e-3
1765,1.0321844413e-3
1766,1.0298963200e-3
1767,1.0276132732e-3
1768,1.0253352896e-3
1769,1.0230623581e-3
1770,1.0207944673e-3
1771,1.0185316060e-3
1772,1.0162737632e-3
1773,1.0140209277e-3
1774,1.0117730884e-3
1775,1.0095302341e-3
1776,1.0072923539e-3
1777,1.0050594366e-3
1778,1.0028314711e-3
1779,1.0006084468e-3
1780,9.9839035232e-4
1781,9.9617717683e-4
1782,9.9396890960e-4
1783,9.9176553954e-4
1784,9.8956705580e-4
1785,9.8737344763e-4
1786,9.8518470406e-4
1787,9.8300081436e-4
1788,9.8082176777e-4
1789,9.7864755361e-4
1790,9.7647816096e-4
1791,9.7431357926e-4
1792,9.7215379793e-4
1793,9.6999880594e-4
1794,9.6784859312e-4
1795,9.6570314855e-4
1796,9.6356246178e-4
1797,9.6142652217e-4
1798,9.5929531921e-4
1799,9.5716884243e-4
1800,9.5504708128e-4
1801,9.5293002533e-4
1802,9.5081766409e-4
1803,9.4870998720e-4
1804,9.4660698431e-4
1805,9.4450864481e-4
1806,9.4241495867e-4
1807,9.4032591534e-4
1808,9.3824150451e-4
1809,9.3616171597e-4
1810,9.3408653953e-4
1811,9.3201596479e-4
1812,9.2994998164e-4
1813,9.2788857989e-4
1814,9.2583174927e-4
1815,9.2377947988e-4
1816,9.2173176131e-4
1817,9.1968858356e-4
1818,9.1764993658e-4
1819,9.1561581036e-4
1820,9.1358619477e-4
1821,9.1156107982e-4
1822,9.0954045561e-4
1823,9.0752431197e-4
1824,9.0551263924e-4
1825,9.0350542717e-4
1826,9.0150266624e-4
1827,8.9950434614e-4
1828,8.9751045743e-4
1829,8.9552098990e-4
1830,8.9353593404e-4
1831,8.9155527996e-4
1832,8.8957901778e-4
1833,8.8760713783e-4
1834,8.8563963044e-4
1835,8.8367648596e-4
1836,8.8171769448e-4
1837,8.7976324647e-4
1838,8.7781313226e-4
1839,8.7586734236e-4
1840,8.7392586710e-4
1841,8.7198869664e-4
1842,8.7005582185e-4
1843,8.6812723305e-4
1844,8.6620292052e-4
1845,8.6428287506e-4
1846,8.6236708711e-4
1847,8.6045554707e-4
1848,8.5854824562e-4
1849,8.5664517349e-4
1850,8.5474632112e-4
1851,8.5285167916e-4
1852,8.5096123837e-4
1853,8.4907498928e-4
1854,8.4719292266e-4
1855,8.4531502927e-4
1856,8.4344129982e-4
1857,8.4157172495e-4
1858,8.3970629578e-4
1859,8.3784500271e-4
1860,8.3598783681e-4
1861,8.3413478876e-4
1862,8.3228584964e-4
1863,8.3044101007e-4
1864,8.2860026112e-4
1865,8.2676359369e-4
1866,8.2493099876e-4
1867,8.2310246711e-4
1868,8.2127798993e-4
1869,8.1945755812e-4
1870,8.1764116277e-4
1871,8.1582879488e-4
1872,8.1402044543e-4
1873,8.1221610571e-4
1874,8.1041576658e-4
1875,8.0861941944e-4
1876,8.0682705516e-4
1877,8.0503866513e-4
1878,8.0325424028e-4
1879,8.0147377184e-4
1880,7.9969725141e-4
1881,7.9792466988e-4
1882,7.9615601845e-4
1883,7.9439128871e-4
1884,7.9263047178e-4
1885,7.9087355891e-4
1886,7.8912054158e-4
1887,7.8737141104e-4
1888,7.8562615863e-4
1889,7.8388477590e-4
1890,7.8214725420e-4
1891,7.8041358495e-4
1892,7.7868375962e-4
1893,7.7695776957e-4
1894,7.7523560640e-4
1895,7.7351726168e-4
1896,7.7180272683e-4
1897,7.7009199333e-4
1898,7.6838505288e-4
1899,7.6668189718e-4
1900,7.6498251747e-4
1901,7.6328690562e-4
1902,7.6159505329e-4
1903,7.5990695217e-4
1904,7.5822259362e-4
1905,7.5654196968e-4
1906,7.5486507194e-4
1907,7.5319189210e-4
1908,7.5152242198e-4
1909,7.4985665327e-4
1910,7.4819457791e-4
1911,7.4653618759e-4
1912,7.4488147402e-4
1913,7.4323042918e-4
1914,7.4158304506e-4
1915,7.3993931329e-4
1916,7.3829922599e-4
1917,7.3666277473e-4
1918,7.3502995190e-4
1919,7.3340074903e-4
1920,7.3177515844e-4
1921,7.3015317190e-4
1922,7.2853478144e-4
1923,7.2691997912e-4
1924,7.2530875701e-4
1925,7.2370110706e-4
1926,7.2209702148e-4
1927,7.2049649225e-4
1928,7.1889951141e-4
1929,7.1730607146e-4
1930,7.1571616417e-4
1931,7.1412978184e-4
1932,7.1254691659e-4
1933,7.1096756056e-4
1934,7.0939170621e-4
1935,7.0781934562e-4
1936,7.0625047101e-4
1937,7.0468507465e-4
1938,7.0312314887e-4
1939,7.0156468593e-4
1940,7.0000967821e-4
1941,6.9845811799e-4
1942,6.9690999777e-4
1943,6.9536530953e-4
1944,6.9382404615e-4
1945,6.9228619964e-4
1946,6.9075176259e-4
1947,6.8922072745e-4
1948,6.8769308672e-4
1949,6.8616883271e-4
1950,6.8464795800e-4
1951,6.8313045512e-4
1952,6.8161631651e-4
1953,6.8010553480e-4
1954,6.7859810247e-4
1955,6.7709401213e-4
1956,6.7559325629e-4
1957,6.7409582772e-4
1958,6.7260171892e-4
1959,6.7111092250e-4
1960,6.6962343112e-4
1961,6.6813923758e-4
1962,6.6665833435e-4
1963,6.6518071441e-4
1964,6.6370637012e-4
1965,6.6223529456e-4
1966,6.6076748021e-4
1967,6.5930292004e-4
1968,6.5784160671e-4
1969,6.5638353300e-4
1970,6.5492869186e-4
1971,6.5347707601e-4
1972,6.5202867830e-4
1973,6.5058349168e-4
1974,6.4914150892e-4
1975,6.4770272280e-4
1976,6.4626712668e-4
1977,6.4483471294e-4
1978,6.4340547493e-4
1979,6.4197940537e-4
1980,6.4055649722e-4
1981,6.3913674364e-4
1982,6.3772013766e-4
1983,6.3630667199e-4
1984,6.3489633993e-4
1985,6.3348913443e-4
1986,6.3208504872e-4
1987,6.3068407553e-4
1988,6.2928620832e-4
1989,6.2789143999e-4
1990,6.2649976377e-4
1991,6.2511117267e-4
1992,6.2372565998e-4
1993,6.2234321882e-4
1994,6.2096384249e-4
1995,6.1958752400e-4
1996,6.1821425652e-4
1997,6.1684403357e-4
1998,6.1547684828e-4
1999,6.1411269371e-4
2000,6.1275156344e-4
2001,6.1139345053e-4
2002,6.1003834855e-4
2003,6.0868625047e-4
2004,6.0733714986e-4
2005,6.0599104006e-4
2006,6.0464791443e-4
2007,6.0330776620e-4
2008,6.0197058895e-4
2009,6.0063637608e-4
2010,5.9930512089e-4
2011,5.9797681695e-4
2012,5.9665145756e-4
2013,5.9532903640e-4
2014,5.9400954672e-4
2015,5.9269298225e-4
2016,5.9137933630e-4
2017,5.9006860261e-4
2018,5.8876077452e-4
2019,5.8745584556e-4
2020,5.8615380954e-4
2021,5.8485465985e-4
2022,5.8355839019e-4
2023,5.8226499414e-4
2024,5.8097446515e-4
2025,5.7968679727e-4
2026,5.7840198377e-4
2027,5.7712001848e-4
2028,5.7584089495e-4
2029,5.7456460718e-4
2030,5.7329114861e-4
2031,5.7202051306e-4
2032,5.7075269422e-4
2033,5.6948768582e-4
2034,5.6822548191e-4
2035,5.6696607578e-4
2036,5.6570946163e-4
2037,5.6445563308e-4
2038,5.6320458401e-4
2039,5.6195630833e-4
2040,5.6071079968e-4
2041,5.5946805207e-4
2042,5.5822805939e-4
2043,5.5699081560e-4
2044,5.5575631427e-4
2045,5.5452454973e-4
2046,5.5329551560e-4
2047,5.5206920604e-4
2048,5.5084561490e-4
2049,5.4962473615e-4
2050,5.4840656378e-4
2051,5.4719109187e-4
2052,5.4597831434e-4
2053,5.4476822521e-4
2054,5.4356081858e-4
2055,5.4235608837e-4
2056,5.4115402889e-4
2057,5.3995463395e-4
2058,5.3875789780e-4
2059,5.3756381453e-4
2060,5.3637237824e-4
2061,5.3518358305e-4
2062,5.3399742302e-4
2063,5.3281389245e-4
2064,5.3163298543e-4
2065,5.3045469622e-4
2066,5.2927901879e-4
2067,5.2810594775e-4
2068,5.2693547696e-4
2069,5.2576760078e-4
2070,5.2460231336e-4
2071,5.2343960920e-4
2072,5.2227948231e-4
2073,5.2112192725e-4
2074,5.1996693804e-4
2075,5.1881450912e-4
2076,5.1766463474e-4
2077,5.1651730934e-4
2078,5.1537252722e-4
2079,5.1423028270e-4
2080,5.1309057028e-4
2081,5.1195338426e-4
2082,5.1081871891e-4
2083,5.0968656888e-4
2084,5.0855692842e-4
2085,5.0742979204e-4
2086,5.0630515409e-4
2087,5.0518300930e-4
2088,5.0406335180e-4
2089,5.0294617620e-4
2090,5.0183147710e-4
2091,5.0071924892e-4
2092,4.9960948616e-4
2093,4.9850218335e-4
2094,4.9739733521e-4
2095,4.9629493594e-4
2096,4.9519498049e-4
2097,4.9409746322e-4
2098,4.9300237879e-4
2099,4.9190972175e-4
2100,4.9081948680e-4
2101,4.8973166849e-4
2102,4.8864626160e-4
2103,4.8756326055e-4
2104,4.8648266022e-4
2105,4.8540445522e-4
2106,4.8432864014e-4
2107,4.8325520982e-4
2108,4.8218415890e-4
2109,4.8111548222e-4
2110,4.8004917426e-4
2111,4.7898522996e-4
2112,4.7792364410e-4
2113,4.7686441133e-4
2114,4.7580752647e-4
2115,4.7475298447e-4
2116,4.7370077988e-4
2117,4.7265090780e-4
2118,4.7160336266e-4
2119,4.7055813968e-4
2120,4.6951523353e-4
2121,4.6847463909e-4
2122,4.6743635136e-4
2123,4.6640036499e-4
2124,4.6536667503e-4
2125,4.6433527649e-4
2126,4.6330616408e-4
2127,4.6227933268e-4
2128,4.6125477758e-4
2129,4.6023249337e-4
2130,4.5921247522e-4
2131,4.5819471808e-4
2132,4.5717921699e-4
2133,4.5616596663e-4
2134,4.5515496248e-4
2135,4.5414619910e-4
2136,4.5313967189e-4
2137,4.5213537572e-4
2138,4.5113330566e-4
2139,4.5013345681e-4
2140,4.4913582411e-4
2141,4.4814040291e-4
2142,4.4714718803e-4
2143,4.4615617475e-4
2144,4.4516735818e-4
2145,4.4418073333e-4
2146,4.4319629541e-4
2147,4.4221403959e-4
2148,4.4123396106e-4
2149,4.4025605490e-4
2150,4.3928031641e-4
2151,4.3830674065e-4
2152,4.3733532294e-4
2153,4.3636605835e-4
2154,4.3539894233e-4
2155,4.3443396999e-4
2156,4.3347113655e-4
2157,4.3251043724e-4
2158,4.3155186734e-4
2159,4.3059542230e-4
2160,4.2964109724e-4
2161,4.2868888744e-4
2162,4.2773878835e-4
2163,4.2679079519e-4
2164,4.2584490325e-4
2165,4.2490110792e-4
2166,4.2395940466e-4
2167,4.2301978874e-4
2168,4.2208225540e-4
2169,4.2114680025e-4
2170,4.2021341852e-4
2171,4.1928210572e-4
2172,4.1835285725e-4
2173,4.1742566839e-4
2174,4.1650053481e-4
2175,4.1557745163e-4
2176,4.1465641476e-4
2177,4.1373741919e-4
2178,4.1282046072e-4
2179,4.1190553463e-4
2180,4.1099263655e-4
2181,4.1008176203e-4
2182,4.0917290642e-4
2183,4.0826606522e-4
2184,4.0736123418e-4
2185,4.0645840869e-4
2186,4.0555758432e-4
2187,4.0465875662e-4
2188,4.0376192123e-4
2189,4.0286707372e-4
2190,4.0197420952e-4
2191,4.0108332456e-4
2192,4.0019441423e-4
2193,3.9930747403e-4
2194,3.9842249987e-4
2195,3.9753948727e-4
2196,3.9665843184e-4
2197,3.9577932927e-4
2198,3.9490217523e-4
2199,3.9402696541e-4
2200,3.9315369554e-4
2201,3.9228236130e-4
2202,3.9141295827e-4
2203,3.9054548239e-4
2204,3.8967992913e-4
2205,3.8881629450e-4
2206,3.8795457402e-4
2207,3.8709476365e-4
2208,3.8623685896e-4
2209,3.8538085585e-4
2210,3.8452675000e-4
2211,3.8367453737e-4
2212,3.8282421360e-4
2213,3.8197577453e-4
2214,3.8112921618e-4
2215,3.8028453400e-4
2216,3.7944172414e-4
2217,3.7860078231e-4
2218,3.7776170444e-4
2219,3.7692448649e-4
2220,3.7608912407e-4
2221,3.7525561316e-4
2222,3.7442394989e-4
2223,3.7359412988e-4
2224,3.7276614921e-4
2225,3.7194000362e-4
